keyword_id,phrase,normalized_phrase,occurrences,seed_terms,source_ids,request_ids
575e92d8afbf9d8550e8,coffee makers 10 best,coffee makers 10 best,1,coffee maker,youtube-alternate,63e53b27db2d3bf5d1eb
c2ebc52432b34c4f4998,coffee makers amazon,coffee makers amazon,11,coffee maker,bing-current-firefox-config|bing-os-json-legacy-host|bing-qsonhs-fragment|duckduckgo-current-firefox-config|duckduckgo-original-host|ecosia-autocomplete|google-chrome-omni|qwant-firefox-opensearch-suggest|yahoo-gossip,1b81ce17f36981f96a6c|3326cf283376260392fa|50753f9cfb85f40da959|7351b1eff3bced4de3c2|7ad15757e83be6bb3835|947ea622e0e18a3f8ba0|c28d1e7b96be576a23fd|eeb807883cb2d6559c3e|fa26e2838269fe344c1a
af5221fe85c8103ee5d9,coffee makers at target,coffee makers at target,2,coffee maker,google-shopping|yahoo-gossip,15a81b140316a5dd6674|c28d1e7b96be576a23fd
8f4456a9226f56c45846,coffee makers at walmart,coffee makers at walmart,10,coffee maker,bing-current-firefox-config|bing-os-json-legacy-host|bing-qsonhs-fragment|duckduckgo-current-firefox-config|duckduckgo-original-host|ecosia-autocomplete|google-chrome-omni|yahoo-gossip,1b81ce17f36981f96a6c|3326cf283376260392fa|7351b1eff3bced4de3c2|7ad15757e83be6bb3835|947ea622e0e18a3f8ba0|c28d1e7b96be576a23fd|eeb807883cb2d6559c3e|fa26e2838269fe344c1a
9214bdeb7cd30dab42f1,coffee makers espresso machines,coffee makers espresso machines,2,coffee maker,bing-current-firefox-config|bing-os-json-legacy-host,1b81ce17f36981f96a6c|3326cf283376260392fa
f6c3217373477bfc0faa,coffee makers for ground coffee,coffee makers for ground coffee,1,coffee maker,amazon-uk-api-2017,fd04d5c3bd0057fd830a
74f7cfd151669562a286,coffee makers for home,coffee makers for home,6,coffee maker,bing-current-firefox-config|bing-os-json-legacy-host|brave-legacy-unauth-endpoint|google-chrome-json|qwant-firefox-opensearch-suggest|youtube-alternate,086798290f61b85a0098|12d9e10b1f372f539d53|1b81ce17f36981f96a6c|3326cf283376260392fa|50753f9cfb85f40da959|63e53b27db2d3bf5d1eb
a7ecc3a08308687f4911,coffee makers in casey gardens,coffee makers in casey gardens,1,coffee maker,ecosia-autocomplete,fa26e2838269fe344c1a
9b414b091690954bbee3,coffee makers in east carnegie,coffee makers in east carnegie,3,coffee maker,bing-qsonhs-fragment,eeb807883cb2d6559c3e
1e40a2f7f6728e79d626,coffee makers in sygan,coffee makers in sygan,3,coffee maker,bing-qsonhs-fragment,eeb807883cb2d6559c3e
c795e4e58ce1a85cc5ca,coffee makers in willow farms,coffee makers in willow farms,1,coffee maker,ecosia-autocomplete,fa26e2838269fe344c1a
c1347094810c90c0293c,coffee makers lille,coffee makers lille,1,coffee maker,qwant-firefox-opensearch-suggest,50753f9cfb85f40da959
1f7b2aa3401ff1b55b21,coffee makers made in usa,coffee makers made in usa,1,coffee maker,yahoo-gossip,c28d1e7b96be576a23fd
3dcad23a6123f283928c,coffee makers on sale,coffee makers on sale,17,coffee maker,bing-current-firefox-config|bing-os-json-legacy-host|bing-qsonhs-fragment|duckduckgo-current-firefox-config|duckduckgo-original-host|ecosia-autocomplete|google-chrome-json|google-chrome-omni|google-current-firefox-config|google-firefox-json-legacy|google-images|google-news|google-shopping|google-toolbar-xml|yahoo-gossip,12d9e10b1f372f539d53|15a81b140316a5dd6674|1b81ce17f36981f96a6c|3326cf283376260392fa|3a00cafd1a057233d3a6|405412d78e089fbb006b|5db37dfdfd43e80fb4d1|7351b1eff3bced4de3c2|7ad15757e83be6bb3835|947ea622e0e18a3f8ba0|c28d1e7b96be576a23fd|cffab0d4f98798d8d2f4|eeb807883cb2d6559c3e|f58f305dceba98d8e6fc|fa26e2838269fe344c1a
44a32445d0f4e96a6bad,coffee makers that use k-cups,coffee makers that use k-cups,1,coffee maker,yahoo-gossip,c28d1e7b96be576a23fd
074d56d1507169b72d72,coffee makers with k cup and pot,coffee makers with k cup and pot,6,coffee maker,bing-current-firefox-config|bing-os-json-legacy-host|bing-qsonhs-fragment|duckduckgo-current-firefox-config,1b81ce17f36981f96a6c|3326cf283376260392fa|7351b1eff3bced4de3c2|eeb807883cb2d6559c3e
cc6fdde24c5ed63cc8d5,coffee makers with no plastic parts,coffee makers with no plastic parts,2,coffee maker,google-chrome-json|google-chrome-omni,12d9e10b1f372f539d53|7ad15757e83be6bb3835
d8b76ca9cc3ba72689c3,coffee makers with pods,coffee makers with pods,1,coffee maker,amazon-uk-api-2017,fd04d5c3bd0057fd830a
35d772bf2ffc69c3add3,coffee makers with thermal carafe,coffee makers with thermal carafe,1,coffee maker,brave-legacy-unauth-endpoint,086798290f61b85a0098
4b178b6f23d9cc8397c3,coffee makers екатеринбург,coffee makers екатеринбург,1,coffee maker,yandex,1909750b7d417778e91d
6ec1d8aae4bb08b099a3,coffee makers тюмень,coffee makers тюмень,1,coffee maker,yandex,1909750b7d417778e91d
7a7f24c41b22bf86ca4c,coffee makers是什么意思,coffee makers是什么意思,1,coffee maker,baidu-opensearch-suggest,63737c49dcaeafd15001
4b1fe2037d0d47e5dcd4,coffee maker和coffee machine,coffee maker和coffee machine,1,coffee maker,baidu-opensearch-suggest,63737c49dcaeafd15001
375f456ae6bc037d50b3,coffee maker咖啡机,coffee maker咖啡机,1,coffee maker,baidu-opensearch-suggest,63737c49dcaeafd15001
412a0859460ff734ef0b,coffee maker怎么读,coffee maker怎么读,1,coffee maker,baidu-opensearch-suggest,63737c49dcaeafd15001
20c64f2711e381200884,coffee maker是什么意思,coffee maker是什么意思,1,coffee maker,baidu-opensearch-suggest,63737c49dcaeafd15001
ecc3b57393b7125dafd0,coffee maker翻译,coffee maker翻译,1,coffee maker,baidu-opensearch-suggest,63737c49dcaeafd15001
15a97c09964ead63ce76,coffee maker翻译成中文,coffee maker翻译成中文,1,coffee maker,baidu-opensearch-suggest,63737c49dcaeafd15001
ebc9a7cf0c43debe6de1,Coffee Shop Maker Game,coffee shop maker game,1,coffee maker,itunes-software,a639c60616bf7e8330ec
8f1501217bedf9bfb863,Coffee Stack,coffee stack,1,coffee maker,itunes-software,a639c60616bf7e8330ec
8b491f507db1dd5817f1,coffee-maker,coffee-maker,1,coffee maker,datamuse-sug,e6ef12b3bba8b381853b
fb49c38bf52df33d96a7,coffeemaker,coffeemaker,6,coffee maker,datamuse-sug|itunes-music-artists|musicbrainz-release,974119ed845d5efeab7b|e0933a3cfed8665c6f1a|e6ef12b3bba8b381853b
ef9d9ab5c409727b135a,coffeemakers,coffeemakers,1,coffee maker,datamuse-sug,e6ef12b3bba8b381853b
a456cea571331fbbcf36,coffeemaker咖啡机使用视频,coffeemaker咖啡机使用视频,1,coffee maker,baidu-opensearch-suggest,63737c49dcaeafd15001
e63d348df72e8d33ce79,Coffeepots and coffee makers,coffeepots and coffee makers,1,coffee maker,open-library-books,ee8cfda8c7652dcbed5e
82654a22988a6d4dfb9a,cold brew coffee maker,cold brew coffee maker,2,coffee maker,amazon-de-api-2017|amazon-uk-api-2017,6e092faa34958624646c|fd04d5c3bd0057fd830a
9068bae90160f28c2393,coldbrew coffee maker,coldbrew coffee maker,1,coffee maker,amazon-de-api-2017,6e092faa34958624646c
00699f600cf5a0ff5747,Collections,collections,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
c91bd9c288c0a7c5ca1b,Colombia,colombia,1,coffee maker,musicbrainz-artist,aa184012bca1f73e1e30
88ccd088ad5b4980115c,Colorado man in his forties,colorado man in his forties,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
0135792344cc4754f0cb,Colorado shaman,colorado shaman,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
59abf7da4d604e959455,Compilation,compilation,3,coffee maker|espresso machine,musicbrainz-recording|musicbrainz-release,1d3d5d470de715cf521e|79e67faa58c4002477cc|9fa10e1f319f6d6c0be5
42cc848a9f5ec37abc5b,composer,composer,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
44e90236e41c653da6b7,Concert Band,concert band,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
d1308db3dfee04acb0e7,Concerto for Group and Espresso Machine Movement III,concerto for group and espresso machine movement iii,2,espresso machine,musicbrainz-recording,79e67faa58c4002477cc
a2677e7523baf1a8a1cb,Copyright Control,copyright control,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
7016aac0363e7f540748,Cornell Laboratory of Ornithology,cornell laboratory of ornithology,7,coffee maker|espresso machine,musicbrainz-recording,1d3d5d470de715cf521e|79e67faa58c4002477cc
2969b70a428fd1b059b7,Coros,coros,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
56a3e6d25173ca8c87f0,Coros - La Bella y la Bestia,coros - la bella y la bestia,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
7d17a1e0f9affe8ff762,Cosmonkey,cosmonkey,2,coffee maker,musicbrainz-release,e0933a3cfed8665c6f1a
6d23d4632d7b844cb5ff,cotm,cotm,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
7fdceca6d77558b7ec22,Craig Austin,craig austin,2,coffee maker,musicbrainz-recording,1d3d5d470de715cf521e
b105bc8aba6c9f28c502,Craver Solutions Inc.,craver solutions inc.,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
1330d371df4ad699e316,Crema Gourmet Espresso Bar,crema gourmet espresso bar,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
3b8b91c75627bee566dc,CS,cs,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
600714e855c09e43f530,cuisinart coffee maker,cuisinart coffee maker,1,coffee maker,amazon-us-api-2017-all,11d94c6866e27fe908fc
489fb6284ef064b594da,Cuppa Coffee Games,cuppa coffee games,1,coffee maker,itunes-music-artists,974119ed845d5efeab7b
4b90ebee9361d94733b5,Custom Cock Confused Death,custom cock confused death,4,espresso machine,musicbrainz-recording,79e67faa58c4002477cc
aa58b21b01d6b8a99c1a,DA,da,2,coffee maker|espresso machine,itunes-software,0ac9dc01819cfd367a68|a639c60616bf7e8330ec
9f2435387991882bc31b,dd2a21e1-0c00-3729-a7a0-de60b84eb5d1,dd2a21e1-0c00-3729-a7a0-de60b84eb5d1,3,coffee maker|espresso machine,musicbrainz-recording|musicbrainz-release,1d3d5d470de715cf521e|79e67faa58c4002477cc|9fa10e1f319f6d6c0be5
959a45d44e6fcf58361e,DE,de,5,coffee maker|espresso machine,itunes-software,0ac9dc01819cfd367a68|a639c60616bf7e8330ec
0ce1acc898f698dffab2,death metal,death metal,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
e2f53616179819881a90,delonghi espresso machine,delonghi espresso machine,4,espresso machine,amazon-de-api-2017|amazon-uk-api-2017|amazon-us-api-2017-all|yandex,3a8daca14c48f0a3aa32|a26e05a7b55112216fd0|ad552fd38d00f4b666c8|be66aa4a259e64a0aba5
97afd01fb5f5c1b918eb,Dennis Greenidge,dennis greenidge,2,coffee maker,musicbrainz-recording,1d3d5d470de715cf521e
510214e2ff33c75fa40c,Department for International Trade,department for international trade,2,espresso machine,uk-government-search,44c73829266bb6b1f2ce
b6c5636c28bf86a9d003,department-for-business-and-trade,department-for-business-and-trade,4,coffee maker|espresso machine,uk-government-search,44c73829266bb6b1f2ce|9802787da909b7df6c07
bd244f82a005e54c5498,department-for-international-trade-defence-and-security-organisation,department-for-international-trade-defence-and-security-organisation,2,espresso machine,uk-government-search,44c73829266bb6b1f2ce
6bd3b295146ce6feb30d,Deram,deram,1,espresso machine,musicbrainz-release,9fa10e1f319f6d6c0be5
f00aff1c8f41c0371ba2,Desconhecido,desconhecido,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
1dbc260afa301fbc07bb,Difusion,difusion,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
44534aa0607eea137f18,Diverse koren en solisten,diverse koren en solisten,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
b46292696fbefa821ad6,Dixieland,dixieland,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
239792936c522afb9fa7,DJ Mix,dj mix,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
43f4637df0abe3d9578b,Domestic Sound Effects by Digiffects - Series B,domestic sound effects by digiffects - series b,5,espresso machine,musicbrainz-recording,79e67faa58c4002477cc
27b8f030de09adf3144d,Domestic Sound Effects by Digiffects - Series B - B06,domestic sound effects by digiffects - series b - b06,5,espresso machine,musicbrainz-recording,79e67faa58c4002477cc
81fa755ad9ad21e8b9e2,don't rate the [unknown] artist,don't rate the [unknown] artist,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
a36485859f33554578e1,Dong People,dong people,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
2ace90c5467a33cf83ad,Doppio - Barista's Book,doppio - barista's book,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
0d302b765a0af752f87a,downtempo,downtempo,1,coffee maker,musicbrainz-release,e0933a3cfed8665c6f1a
a9dc602f9d82bc6720b2,DP,dp,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
a941173443bbce917665,Dubstep,dubstep,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
8ba2b5b783ee4217768e,dumping ground,dumping ground,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
7b49490f6132b41d3b57,easy listening soundtracks and musicals,easy listening soundtracks and musicals,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
11fb03310d3e274fefe8,Echoes of Nature,echoes of nature,7,coffee maker|espresso machine,musicbrainz-recording,1d3d5d470de715cf521e|79e67faa58c4002477cc
9d8048eb9f6d773cef89,Echos of Nature,echos of nature,7,coffee maker|espresso machine,musicbrainz-recording,1d3d5d470de715cf521e|79e67faa58c4002477cc
8b0b00ed6bbe795083eb,Eclipse Music Group,eclipse music group,7,coffee maker|espresso machine,musicbrainz-recording,1d3d5d470de715cf521e|79e67faa58c4002477cc
36ae8281ba1680858349,edm,edm,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
569a404a53dca578edf4,Edward Brahm,edward brahm,1,coffee maker,open-library-books,ee8cfda8c7652dcbed5e
2b8ea75eae59f402b227,Edward Bramah,edward bramah,2,coffee maker,open-library-books,ee8cfda8c7652dcbed5e
d65c3e892354b17a4c03,EL,el,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
498c7e024ceb80f45fd9,Electric Music Box,electric music box,7,coffee maker|espresso machine,musicbrainz-recording,1d3d5d470de715cf521e|79e67faa58c4002477cc
74737c8b47db1a326ccf,Elizabeth Harrington,elizabeth harrington,1,coffee maker,open-library-books,ee8cfda8c7652dcbed5e
dbd3a49d0d906b4ed921,EN,en,19,coffee maker|espresso machine,itunes-software,0ac9dc01819cfd367a68|a639c60616bf7e8330ec
6c76d1c75589f13dccd8,Engineer Records,engineer records,1,coffee maker,musicbrainz-release,e0933a3cfed8665c6f1a
b6234d2ea0d6022be63d,english,english,1,espresso machine,musicbrainz-artist,7cf5d141c178b2420d9b
b34564f1c4cd1d98dc26,Entertainment,entertainment,2,coffee maker,itunes-software,a639c60616bf7e8330ec
c0bc1e08f9743b2d50d5,ES,es,4,coffee maker|espresso machine,itunes-software,0ac9dc01819cfd367a68|a639c60616bf7e8330ec
f96ee2be8db2b133ce87,Escape to Serenity,escape to serenity,7,coffee maker|espresso machine,musicbrainz-recording,1d3d5d470de715cf521e|79e67faa58c4002477cc
6ecd570f107a54ba3e66,EspressFlowCV,espressflowcv,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
3c4ef966f728d7c05429,Espresso,espresso,28,espresso machine,musicbrainz-artist|musicbrainz-release,7cf5d141c178b2420d9b|9fa10e1f319f6d6c0be5
d403dc71cdcecdc5a9c8,Espresso And Milk,espresso and milk,1,espresso machine,itunes-software,0ac9dc01819cfd367a68
307463f7eba90e657125,espresso coffee machine,espresso coffee machine,1,espresso machine,yandex,be66aa4a259e64a0aba5
1fd3d76133bc9f3d62c2,Espresso Coffee Maker Secrets Disclosed,espresso coffee maker secrets disclosed,1,coffee maker,open-library-books,ee8cfda8c7652dcbed5e
709cdc9710ebf094caaa,Espresso Espresso,espresso espresso,2,espresso machine,musicbrainz-release,9fa10e1f319f6d6c0be5
1d72dad546adb96bb69a,espresso machine,espresso machine,54,espresso machine,1-1-suggest|amazon-uk-api-2017|amazon-us-api-2017-all|baidu-opensearch-suggest|bing-current-firefox-config|bing-os-json-legacy-host|bing-qsonhs-fragment|brave-legacy-unauth-endpoint|coccoc-autocomplete|daum-opensearch-suggest|duckduckgo-current-firefox-config|duckduckgo-original-host|ecosia-autocomplete|gmx-de-suggest|google-chrome-json|google-chrome-omni|google-current-firefox-config|google-firefox-json-legacy|google-images|google-news|google-shopping|google-toolbar-xml|mail-com-suggest|musicbrainz-recording|naver-opensearch-suggest|qwant-firefox-opensearch-suggest|startpage-osuggestions|web-de-suggest|yandex|youtube-alternate|youtube-firefox,1306d01d125ed6f27a9e|1be808e50285ccb8644c|1d686bebf7dc98c41366|22c8f3dd94760ca1c071|25edbb5689501d5b3736|2b2f679ca817ea3fb7b7|392f217dc2ea5b913eb8|3a8daca14c48f0a3aa32|3e89a099fb68054e03cb|4bc4a628749aaa1cce6a|51a08d85787a6d90d886|5bff0ace5d54726ecffb|5c5429d9515b501d912b|748d2d4d672667745a64|7810232f6297e07fae0e|79e67faa58c4002477cc|851c9c5eae22fe51c87e|8545df813aed4dbcd618|91fb9a768c5ff6855083|a1f3833fc3fa802b420b|a26e05a7b55112216fd0|be66aa4a259e64a0aba5|c73e99fecbdfd05e7820|cdc9c5ef4b869417919c|d02a0e2a324b5e851e8b|e432034b5c919caf60ae|e7b20e86823ada58298b|f088333df36c6f6f8221|f2162346a67d416ac50e|fd1d99739e70f6446e79|ff371e55b03fcd64376e
37189b1f946955db68b0,ESPRESSO MACHINE - COFFEE - BREWING - IN CAFE - ROOM,espresso machine - coffee - brewing - in cafe - room,2,espresso machine,musicbrainz-recording,79e67faa58c4002477cc
7ababdfd52741548343c,ESPRESSO MACHINE - COFFEE - BREWING - MAKING COFFEE - CLOSE,espresso machine - coffee - brewing - making coffee - close,2,espresso machine,musicbrainz-recording,79e67faa58c4002477cc
fd6fdb52ae527726f5f5,ESPRESSO MACHINE - COFFEE - MAKING CREAM - CLOSE - VERSION 2,espresso machine - coffee - making cream - close - version 2,2,espresso machine,musicbrainz-recording,79e67faa58c4002477cc
4e7e03c77886385e8320,ESPRESSO MACHINE - COFFEE - ON - OFF - CLOSE,espresso machine - coffee - on - off - close,2,espresso machine,musicbrainz-recording,79e67faa58c4002477cc
0500ba5a786f29d18837,ESPRESSO MACHINE - COFFEE - WARMING WATER IN CUP - CLOSE,espresso machine - coffee - warming water in cup - close,2,espresso machine,musicbrainz-recording,79e67faa58c4002477cc
960223f230344a36aca1,espresso machine accessories,espresso machine accessories,14,espresso machine,amazon-de-api-2017|amazon-uk-api-2017|amazon-us-api-2017-all|bing-current-firefox-config|bing-os-json-legacy-host|google-chrome-json|google-chrome-omni|google-current-firefox-config|google-firefox-json-legacy|google-images|google-news|google-toolbar-xml|yahoo-gossip|youtube-alternate,1be808e50285ccb8644c|3a8daca14c48f0a3aa32|3e89a099fb68054e03cb|51a08d85787a6d90d886|52833870d6c53410af02|5c5429d9515b501d912b|7810232f6297e07fae0e|851c9c5eae22fe51c87e|a1f3833fc3fa802b420b|a26e05a7b55112216fd0|ad552fd38d00f4b666c8|e7b20e86823ada58298b|fd1d99739e70f6446e79|ff371e55b03fcd64376e
fa5325b6c3112939ff9e,espresso machine amazon,espresso machine amazon,3,espresso machine,bing-current-firefox-config|bing-os-json-legacy-host|yahoo-gossip,1be808e50285ccb8644c|52833870d6c53410af02|851c9c5eae22fe51c87e
d634cdda66a1a14fef08,espresso machine arc raiders,espresso machine arc raiders,10,espresso machine,bing-current-firefox-config|bing-os-json-legacy-host|bing-qsonhs-fragment|google-chrome-json|google-chrome-omni|google-news|youtube-alternate|youtube-firefox,1be808e50285ccb8644c|2b2f679ca817ea3fb7b7|3e89a099fb68054e03cb|7810232f6297e07fae0e|851c9c5eae22fe51c87e|a1f3833fc3fa802b420b|e432034b5c919caf60ae|e7b20e86823ada58298b
fdd35b5fbd9130a52113,espresso machine black friday,espresso machine black friday,2,espresso machine,google-shopping|yahoo-gossip,52833870d6c53410af02|cdc9c5ef4b869417919c
2948136ce9f9b844d717,espresso machine brands,espresso machine brands,6,espresso machine,bing-current-firefox-config|bing-os-json-legacy-host|bing-qsonhs-fragment|yahoo-gossip,1be808e50285ccb8644c|2b2f679ca817ea3fb7b7|52833870d6c53410af02|851c9c5eae22fe51c87e
5fd96d7cf48d2e9c54df,espresso machine breville,espresso machine breville,20,espresso machine,bing-current-firefox-config|bing-os-json-legacy-host|bing-qsonhs-fragment|brave-legacy-unauth-endpoint|duckduckgo-current-firefox-config|duckduckgo-original-host|ecosia-autocomplete|google-chrome-json|google-chrome-omni|google-current-firefox-config|google-firefox-json-legacy|google-images|google-news|google-shopping|google-toolbar-xml|qwant-firefox-opensearch-suggest|youtube-alternate|youtube-firefox,1306d01d125ed6f27a9e|1be808e50285ccb8644c|22c8f3dd94760ca1c071|25edbb5689501d5b3736|2b2f679ca817ea3fb7b7|3e89a099fb68054e03cb|51a08d85787a6d90d886|5c5429d9515b501d912b|7810232f6297e07fae0e|851c9c5eae22fe51c87e|91fb9a768c5ff6855083|a1f3833fc3fa802b420b|cdc9c5ef4b869417919c|d02a0e2a324b5e851e8b|e432034b5c919caf60ae|e7b20e86823ada58298b|fd1d99739e70f6446e79|ff371e55b03fcd64376e
a4ec0583b08dc1b18fd2,espresso machine buried city,espresso machine buried city,1,espresso machine,google-images,fd1d99739e70f6446e79
6105f7c070cb80120f56,espresso machine carimali eco lux 2008,espresso machine carimali eco lux 2008,1,espresso machine,coccoc-autocomplete,f2162346a67d416ac50e
e7ef446fb7ec8c7602d8,espresso machine cleaner,espresso machine cleaner,3,espresso machine,amazon-de-api-2017|amazon-uk-api-2017|yahoo-gossip,52833870d6c53410af02|a26e05a7b55112216fd0|ad552fd38d00f4b666c8
de4d99270fc5eaf52316,espresso machine cleaning,espresso machine cleaning,2,espresso machine,youtube-alternate|youtube-firefox,7810232f6297e07fae0e|e432034b5c919caf60ae
6482385de8be285dd07a,espresso machine cleaning tablets,espresso machine cleaning tablets,5,espresso machine,amazon-de-api-2017|amazon-uk-api-2017|amazon-us-api-2017-all|qwant-firefox-opensearch-suggest|yahoo-gossip,3a8daca14c48f0a3aa32|52833870d6c53410af02|a26e05a7b55112216fd0|ad552fd38d00f4b666c8|d02a0e2a324b5e851e8b
da2bc135c28ffa159b6b,espresso machine commercial,espresso machine commercial,17,espresso machine,bing-current-firefox-config|bing-os-json-legacy-host|bing-qsonhs-fragment|brave-legacy-unauth-endpoint|duckduckgo-current-firefox-config|duckduckgo-original-host|ecosia-autocomplete|google-chrome-json|google-current-firefox-config|google-firefox-json-legacy|google-images|google-news|google-shopping|google-toolbar-xml|yahoo-gossip,1306d01d125ed6f27a9e|1be808e50285ccb8644c|22c8f3dd94760ca1c071|25edbb5689501d5b3736|2b2f679ca817ea3fb7b7|3e89a099fb68054e03cb|51a08d85787a6d90d886|52833870d6c53410af02|5c5429d9515b501d912b|851c9c5eae22fe51c87e|91fb9a768c5ff6855083|a1f3833fc3fa802b420b|cdc9c5ef4b869417919c|fd1d99739e70f6446e79|ff371e55b03fcd64376e
590a58cae12cd8df2df5,espresso machine compo,espresso machine compo,1,espresso machine,coccoc-autocomplete,f2162346a67d416ac50e
9421392560c6a8d7a44f,espresso machine de'longhi,espresso machine de'longhi,1,espresso machine,brave-legacy-unauth-endpoint,25edbb5689501d5b3736
8289caf2975d1be3ac1e,espresso machine delonghi,espresso machine delonghi,18,espresso machine,bing-current-firefox-config|bing-os-json-legacy-host|bing-qsonhs-fragment|duckduckgo-original-host|ecosia-autocomplete|google-chrome-json|google-current-firefox-config|google-firefox-json-legacy|google-images|google-news|google-shopping|google-toolbar-xml|qwant-firefox-opensearch-suggest|yahoo-gossip|youtube-alternate|youtube-firefox,1be808e50285ccb8644c|22c8f3dd94760ca1c071|2b2f679ca817ea3fb7b7|3e89a099fb68054e03cb|51a08d85787a6d90d886|52833870d6c53410af02|5c5429d9515b501d912b|7810232f6297e07fae0e|851c9c5eae22fe51c87e|91fb9a768c5ff6855083|a1f3833fc3fa802b420b|cdc9c5ef4b869417919c|d02a0e2a324b5e851e8b|e432034b5c919caf60ae|fd1d99739e70f6446e79|ff371e55b03fcd64376e
d4a724888cd6b3d05d12,espresso machine descaler,espresso machine descaler,3,espresso machine,amazon-de-api-2017|amazon-uk-api-2017|amazon-us-api-2017-all,3a8daca14c48f0a3aa32|a26e05a7b55112216fd0|ad552fd38d00f4b666c8
c1865abcce8d2b9d3bb8,espresso machine does not heat up,espresso machine does not heat up,1,espresso machine,coccoc-autocomplete,f2162346a67d416ac50e
28531d7b2ebe5353d6ed,espresso machine experts,espresso machine experts,1,espresso machine,yahoo-gossip,52833870d6c53410af02
b332d370b5c1d4a8e6db,espresso machine for beginners,espresso machine for beginners,2,espresso machine,youtube-alternate|youtube-firefox,7810232f6297e07fae0e|e432034b5c919caf60ae
78ac49b8ac1e056cdc52,espresso machine for commercial use,espresso machine for commercial use,1,espresso machine,google-shopping,cdc9c5ef4b869417919c
c4c589fa65fb4152e91d,espresso machine for home,espresso machine for home,11,espresso machine,brave-legacy-unauth-endpoint|google-chrome-json|google-current-firefox-config|google-firefox-json-legacy|google-images|google-news|google-shopping|google-toolbar-xml|qwant-firefox-opensearch-suggest|youtube-alternate|youtube-firefox,25edbb5689501d5b3736|3e89a099fb68054e03cb|51a08d85787a6d90d886|5c5429d9515b501d912b|7810232f6297e07fae0e|a1f3833fc3fa802b420b|cdc9c5ef4b869417919c|d02a0e2a324b5e851e8b|e432034b5c919caf60ae|fd1d99739e70f6446e79|ff371e55b03fcd64376e
d5cb2914533d877d138c,Espresso Machine II,espresso machine ii,2,espresso machine,musicbrainz-recording,79e67faa58c4002477cc
1349d764a44872c66461,espresso machine jura,espresso machine jura,2,espresso machine,bing-current-firefox-config|bing-os-json-legacy-host,1be808e50285ccb8644c|851c9c5eae22fe51c87e
cabeb7d66156f2408470,espresso machine la marzocco,espresso machine la marzocco,11,espresso machine,bing-current-firefox-config|bing-os-json-legacy-host|google-chrome-json|google-chrome-omni|google-current-firefox-config|google-firefox-json-legacy|google-images|google-news|google-toolbar-xml|qwant-firefox-opensearch-suggest|yahoo-gossip,1be808e50285ccb8644c|3e89a099fb68054e03cb|51a08d85787a6d90d886|52833870d6c53410af02|5c5429d9515b501d912b|851c9c5eae22fe51c87e|a1f3833fc3fa802b420b|d02a0e2a324b5e851e8b|e7b20e86823ada58298b|fd1d99739e70f6446e79|ff371e55b03fcd64376e
16e09c8e52449c171a96,espresso machine masracco,espresso machine masracco,1,espresso machine,coccoc-autocomplete,f2162346a67d416ac50e
f97cb03297a3387fb1a0,espresso machine near me,espresso machine near me,1,espresso machine,google-chrome-json,3e89a099fb68054e03cb
2db73ecb234d7a6af9fc,espresso machine nearby,espresso machine nearby,3,espresso machine,google-chrome-json|google-images|google-shopping,3e89a099fb68054e03cb|cdc9c5ef4b869417919c|fd1d99739e70f6446e79
188c92f8782e95354499,espresso machine nespresso,espresso machine nespresso,1,espresso machine,brave-legacy-unauth-endpoint,25edbb5689501d5b3736
